Symbol,GSM1523727,GSM1523728,GSM1523729,GSM1523744,GSM1523745,GSM1523746,GSM1523747,GSM1523748,GSM1523765,GSM1523768,GSM1523769,GSM1523770,GSM1523771,GSM1523772,GSM1523773,GSM1523774,GSM1523775,GSM1523776,GSM1523777,GSM1523778,GSM1523779,GSM1523780,GSM1523781,GSM1523782,GSM1523783,GSM1523784,GSM1523785,GSM1523786,GSM1523787,GSM1523788,GSM1523789,GSM1523790,GSM1523791,GSM1523792,GSM1523793,GSM1523794,GSM1523795,GSM1523796,GSM1523797,GSM1523798,GSM1523799,GSM1523800,GSM1523801,GSM1523802,GSM1523803,GSM1523804,GSM1523805,GSM1523806,GSM1523807
NUF2,2.344443321,2.429382563,2.31775403,2.761599064,3.219235897,2.790548086,2.926957846,2.352816105,2.878145456,2.311684608,2.31022191,2.813101768,2.185958624,1.890206814,1.93258965,2.000120878,2.5674088,2.652374744,2.483108282,2.350445032,2.231433868,2.565291643,2.548737764,2.260750055,1.679878712,2.23944521,2.234861374,2.163610697,2.604400873,2.14503026,2.279323101,2.379706144,2.547875643,2.640954733,2.659770012,2.306935549,2.653948545,2.171538353,2.828728437,2.275490284,2.455392361,2.492641926,2.75359869,2.507052422,2.949752092,2.295008183,2.325381756,2.543656588,2.496420383
CDC20,2.42961812,2.607452631,2.685348034,2.61253047,2.89014411,2.841926575,3.115136623,2.37326479,2.826244831,2.582794666,2.538317442,2.829143286,2.043858051,2.122596025,1.921655178,2.110645294,2.647178411,2.531469822,2.721467495,2.487066746,2.781881094,2.882047892,3.109907627,2.873893499,2.298380852,2.50999856,2.69231534,2.42531085,2.869943619,2.331707716,2.467818022,2.64612484,2.853074551,2.814610481,2.754956484,2.741830587,2.726970434,2.283608437,2.943444967,2.518431425,2.669812441,2.834779263,2.82090044,2.719953775,2.853293657,2.595118999,2.618811369,2.737998009,2.751597166
E2F1,2.161910534,2.105674744,2.12942028,2.142225266,2.130494595,2.157982588,2.257047653,2.114612579,2.179983854,2.10611701,2.042776346,2.190253973,1.997571468,2.133714437,1.817443252,2.022709846,2.134734392,2.207227468,2.24502039,2.089963913,2.119124651,2.151721954,2.260367155,2.26683712,2.217901707,2.116066456,2.117652893,2.058282375,2.184358597,2.030866385,2.100466013,2.070352793,2.131466627,2.144807816,2.197534323,2.169379234,2.247581482,2.110300064,2.090638638,2.135220766,2.223680496,2.195070982,2.24462533,2.239924908,2.190869808,2.12201643,2.063153982,2.151540756,2.195874929
PLEKHG4,1.838106036,1.81738317,1.744259238,2.232261181,1.985843658,2.417658806,2.1893363,1.826681972,2.591586828,1.921390414,1.69414866,2.306864977,1.864998341,1.741513014,1.798206329,1.597618937,2.573284388,2.557908058,2.107183456,2.172033787,1.895095468,1.856088638,2.117105484,2.068412542,1.652966499,1.663492918,1.804882169,1.562290311,2.189754486,1.832146525,1.854461551,1.875077248,1.568921089,1.808853745,2.081288338,1.971234679,2.438200474,1.920068264,2.309617281,1.968931198,1.772988081,2.573426247,2.468693733,2.318873167,1.955057979,1.723034501,1.818658233,2.228548765,1.889699459
KIF23,2.189705372,2.276630878,2.292801142,2.400084734,2.543150425,2.63725996,2.413566589,1.976895571,2.58544445,2.178951502,2.067363262,2.457068443,1.718659043,1.525924444,1.721654058,1.805290699,2.366397142,2.467102528,2.299124241,2.244649172,2.414782286,2.520824671,2.728098631,2.373465776,1.561130762,2.019929171,2.096096516,2.024933338,2.516142607,2.04236865,2.173864603,2.35473752,2.421962261,2.379101753,2.31989789,2.451967478,2.418369532,1.978279114,2.538567781,2.218302011,2.552503109,2.504741192,2.52750802,2.287722349,2.330224276,2.027598381,2.36205101,2.345542669,2.331964016
PKMYT1,1.930209994,1.94204998,1.925551057,1.912343025,1.903965712,1.895239353,1.946398497,1.756447792,1.905556917,1.873142838,1.833968639,1.938741565,1.696837783,1.785823703,1.723759174,1.84278667,1.979429007,2.013128757,2.013820171,1.830088377,1.921792984,1.953403592,1.975113511,2.139150143,1.793264031,1.800459862,1.825302005,1.830643773,2.10657382,1.794692039,1.776438117,1.893288493,1.971034527,1.987947345,1.963225245,1.92857182,2.00086832,1.692673087,1.895436883,1.870749712,1.980535626,2.022103071,2.197391987,1.983101249,1.997957826,1.83626461,1.916878104,1.975870967,1.814648271
KIF4A,2.327443361,2.322800159,2.319255829,2.509877443,2.644729614,2.831064224,2.646310806,2.192920685,2.632227898,2.240741253,2.259888649,2.559703112,1.776186824,1.860738397,1.754943132,1.906456351,2.651878834,2.663385153,2.267503977,2.463650942,2.439484358,2.504758835,2.573551416,2.584154367,1.834144473,2.15408349,2.192510605,2.090242386,2.662726164,2.129513741,2.510258913,2.639882088,2.48643136,2.661819458,2.57626605,2.551275015,2.268307924,2.139869928,2.331627369,2.284309387,2.432795763,2.450510263,2.734680891,2.504943848,2.644292355,2.270401716,2.294476986,2.385150909,2.561670303
PRC1,2.842329741,2.919786692,2.821511984,2.923275709,3.045421124,3.048178434,2.734957457,2.6472435,3.218612909,2.651792765,2.573737383,2.583762407,2.212419748,2.21228385,2.242282629,2.282927275,2.993766546,2.963726521,2.754961491,2.710026503,3.023933649,3.112731457,3.047079802,3.034867048,2.347245216,2.727632523,2.686715364,2.577700853,3.109137058,2.621279955,2.739723206,2.880102873,2.978302717,3.032025337,3.168199301,2.957778931,2.945621252,2.517766714,2.986818075,2.637458324,2.918716431,2.914228201,3.119197369,2.77514863,2.930205345,2.717924356,2.791115522,2.813470125,2.774233818
CENPA,2.170704365,2.127189398,2.086682081,2.170801401,2.457501411,2.411596775,2.433667898,1.980858326,2.561898232,2.096365452,2.019744873,2.178878546,1.822899818,1.728063226,1.624886751,1.803278446,2.35410881,2.165292978,2.295316219,2.277667046,2.099981785,2.260819197,2.350926638,2.204099417,1.883091092,1.989080429,2.044632435,2.011585712,2.354086399,1.885122061,2.056368351,2.059141636,2.344413996,2.250761271,2.186348677,2.410654306,2.285503626,1.873126626,2.453591347,2.045851707,2.305208445,2.382434845,2.294392824,2.183610201,2.1717062,2.08228755,2.055346966,2.127820969,2.215620756
UBE2T,2.684390545,2.710285187,2.67521286,3.104130983,2.906636477,2.921417952,3.113475084,2.681297541,3.113694668,2.650527,2.547674656,2.813032866,2.522828102,2.067540884,2.364305496,2.068619728,2.815874577,2.818577051,2.732332706,2.641760349,2.818504095,2.987267256,2.638800859,2.89705205,2.361081839,2.50040555,2.685321569,2.528518677,2.902349949,2.507871151,2.630052328,2.81196475,2.781879663,2.997645617,2.801941156,2.771147013,2.903834581,2.44088769,2.946750164,2.527885437,2.8253932,2.812943935,3.032814026,2.631919861,3.164613962,2.603210688,2.60769105,2.851825714,2.804231882
TTK,2.575180531,2.547034979,2.544158936,2.598622084,2.998988628,2.764966011,3.067140341,2.506617069,2.940123081,2.36084342,2.382935286,2.931658268,2.085300684,1.790707707,1.857461572,1.913499951,2.844634056,2.690069675,2.685683012,2.420278072,2.729361296,2.715280294,3.006073475,2.388127804,2.039382219,2.35402298,2.327504396,2.222475529,2.632091761,2.192845821,2.387121677,2.540209293,2.592517376,2.832366943,2.576860905,2.214118481,2.593670845,2.207649708,2.713957548,2.387902975,2.536593676,2.773174524,2.735909224,2.472951174,2.721307993,2.418198824,2.487519026,2.497062206,2.558224678
MYBL2,2.104860544,2.107015133,2.028061628,2.22644639,2.254556656,2.186093569,2.175124407,1.883698583,2.427296638,2.168622017,1.968465328,2.290093422,1.734366179,1.907502413,1.870265603,1.872296095,2.289132833,2.13896656,2.273223877,2.11212492,2.126289845,2.173217773,2.43576622,2.365097523,1.977657199,2.033068895,2.01148653,1.996022344,2.286774635,1.931134582,2.118996859,2.037769794,2.126652718,2.387709618,2.083376169,2.169087887,2.47561574,2.043835402,2.258823395,2.175405979,2.395216703,2.318121195,2.506548166,2.243256092,2.501186132,2.021813869,2.07168293,2.445695639,2.150125027
CENPF,2.501060963,2.554085732,2.457907677,2.627367258,2.795478582,2.893550634,2.729858875,2.212960243,2.95580554,2.401142597,2.28151679,2.695447683,1.996871591,2.21514225,2.079889059,2.061756611,2.585290194,2.50348258,2.550636292,2.609077454,2.665448189,2.599042416,2.873509407,2.685862064,2.050439596,2.364974737,2.390384674,2.181576967,2.7812047,2.353973627,2.594509602,2.428670883,2.667634964,2.741079807,2.809938431,2.452038765,2.81133461,2.284128904,2.515082121,2.431632757,2.745851755,2.813774586,2.772046566,2.431279421,2.894145727,2.354120016,2.610621214,2.669830561,2.717836857
FOXM1,2.112478256,2.183298826,2.125066757,2.377918482,2.43827486,2.214701176,2.155946493,1.957419276,2.48449564,2.179483652,2.002420425,2.505142689,1.696652055,1.75950706,1.503745675,1.754157782,2.337713718,2.424278975,2.547097683,2.162251949,2.236329317,2.376420498,2.507190466,2.240550518,1.72812283,1.989002228,2.114524126,1.946142316,2.20451045,1.961628199,2.081731558,2.261162281,2.359236479,2.697441101,2.490561724,2.535780907,2.26488018,1.998422861,2.404425144,2.172262669,2.50041461,2.440792084,2.573650599,2.457947731,2.547731876,2.123928547,2.179984808,2.296607494,2.503274679
ANLN,2.897425175,3.058106422,2.831374168,3.361240864,3.218052626,2.929141045,3.244263649,2.69223547,3.175568581,2.854870081,2.75640583,3.068639517,2.536876917,2.308295727,2.209579468,2.355359077,3.134222031,3.085000515,2.687736988,2.935286283,2.935606003,3.318352938,3.289213181,2.885768414,2.247084141,2.754200935,2.79298687,2.590330362,3.025357485,2.589195967,2.760769606,3.040150166,3.162425518,2.795286179,2.568903446,3.091532946,3.117740393,2.670933723,2.966615677,2.760079145,3.050050735,2.825178862,3.117692232,2.81594491,2.748306751,2.840042114,2.950207949,2.582051277,2.986353397
RECQL4,2.016394615,2.159508228,1.991658092,2.123706102,2.070496559,1.955374718,2.158670664,1.893754363,2.25026989,1.956231356,1.950976968,2.203308105,1.865004897,1.906552672,1.85343349,1.826040506,2.124481916,2.290733814,2.076320648,1.882209063,2.117699623,2.037258625,2.116974831,2.090032816,1.8632586,1.908092141,1.933358192,1.911234975,2.141129971,1.811681986,1.86832273,2.024940014,1.869071484,2.034273148,1.93143034,1.990261912,2.148417711,1.845778704,1.912017345,1.805362701,2.133301735,2.149407148,2.061041832,2.150321007,2.302310467,1.834560752,1.887574315,2.045384169,2.089935541
BIRC5,2.597408533,2.597419262,2.58398056,2.787263632,2.823266029,2.902535915,3.208832264,2.462110519,2.801476717,2.608501434,2.447006226,2.710277796,2.080732822,2.037299156,1.894326091,2.070231438,2.714514017,2.855522871,2.788421392,2.490991831,2.76528883,2.824100018,2.752218723,2.922121286,2.234520912,2.528149366,2.508295536,2.417178869,2.854698658,2.382509708,2.376856089,2.639201403,2.74964118,2.658160925,2.79624486,2.897514105,2.478439093,2.273967266,2.808171511,2.484950304,2.840538025,2.720631599,3.003481388,2.677658558,2.87466979,2.544223309,2.478514194,2.494724989,2.657003403
KIF2C,2.520098448,2.664930105,2.545354366,2.664171934,2.760166407,2.643777132,3.026838541,2.412254572,2.783836842,2.533900976,2.369470596,2.790328264,1.963322997,2.165575504,1.932328701,2.063872576,2.72375226,2.850991488,2.522299767,2.490252018,2.764216185,2.806642771,2.934418917,2.674204111,2.119795799,2.383657455,2.460046768,2.250762463,2.708277702,2.26718688,2.434056997,2.647696018,2.761584759,2.711348057,3.014562607,2.703094006,2.815833569,2.322711945,2.824976444,2.436397791,2.589941502,2.787043571,2.875684261,2.549459696,2.817265987,2.413490534,2.60238719,2.717426538,2.625483751
BUB1,2.222323656,2.417919874,2.292718649,2.436159134,2.536315203,2.531280279,2.67825222,2.080281258,2.524044037,2.21128583,2.1648283,2.674548149,1.802719355,1.589109302,1.663936734,1.772235274,2.431933641,2.465313196,2.27102685,2.373558283,2.442457676,2.54906559,2.905282021,2.497752428,1.741981149,2.136989355,2.178074121,2.039907217,2.637723923,2.106650352,2.18974638,2.415403605,2.480737925,2.485907078,2.309751511,2.415541172,2.545095444,2.014858723,2.352101326,2.344301224,2.374392748,2.656789064,2.534994125,2.389162302,2.467460155,2.195545435,2.381169558,2.265548468,2.573132515
CDCA5,2.180723667,2.341823578,2.165496111,2.355611563,2.424098015,2.310363054,2.616339922,1.981562138,2.517203093,2.194490671,2.100770473,2.508755207,1.838311672,1.786653399,1.679447174,1.638615847,2.435997963,2.447401762,2.455672264,2.145775557,2.525777578,2.47945714,2.611451626,2.51125145,1.769895077,1.939724445,2.170480013,1.980859876,2.412258625,1.945284843,2.113233805,2.399099588,2.46989274,2.525328875,2.379529238,2.431216955,2.458126545,1.97245717,2.30349803,2.142908812,2.520883322,2.566862822,2.681896687,2.351579189,2.423812389,2.077858925,2.249960423,2.334853888,2.20613122
TROAP,2.088943481,2.209625483,2.099425554,2.090212345,2.401322842,1.957693219,2.285124779,2.054924726,2.392508507,2.042875051,2.057997704,2.355154276,1.872075558,1.815019488,1.624875903,1.724877238,2.038905859,2.246109009,2.266723156,2.259238243,2.114962339,2.470235586,2.609626532,2.357403278,2.062952757,2.027078867,2.283614397,2.014755487,2.225447416,2.002521753,1.976526737,2.200549603,2.299479961,2.449678659,2.44991827,2.212204218,2.191062689,1.802722931,2.343775749,2.013108969,2.415284395,2.271345139,2.330849409,2.304666281,2.354029179,2.134319305,2.100036621,2.331253052,2.413525105
GRB7,1.814189792,1.915367961,1.594811201,1.699208617,1.5677706,1.709863663,1.56146884,1.648257732,1.868972421,2.82383275,1.626656175,1.902816057,1.476651192,1.739972353,1.544696927,1.453914165,1.724461436,1.664142013,2.862899303,1.704709649,1.809922695,1.839787841,1.799942613,1.962568045,1.537708759,1.526828289,1.662066936,1.486176968,2.976058245,1.370387912,1.765953422,1.833653092,1.890304089,2.228439331,1.629636168,1.845312595,2.071611404,1.550987244,1.806313634,1.366534114,1.739505768,1.833536744,1.756599426,1.794401288,1.592876434,1.448475361,1.782767057,1.881569386,1.762319922
AURKA,2.66989851,2.787156582,2.772098064,2.957723856,3.182194233,3.128345966,3.456892967,2.575778961,3.045698166,2.877296925,2.596665144,2.891942978,2.200509071,2.091273069,2.057106018,2.333522558,2.755446196,2.973899364,2.740945816,2.711326122,2.901055098,2.956974268,3.14602232,2.842614412,2.471585751,2.60318327,2.613313437,2.556694746,3.228314877,2.537277937,2.801693916,2.78736949,2.867957115,3.027952194,2.868996382,2.802140951,3.258664846,2.395489931,2.918960571,2.664304972,2.914887905,2.943311453,2.841065645,2.958871365,3.005517483,2.649173975,2.692917824,2.97180295,3.173936844
TOP2A,2.882623434,3.046538115,2.973288059,2.936838388,3.341634512,3.458608866,3.232026577,2.739735365,3.313419104,3.002849817,2.792131662,3.304815769,2.389695406,2.284940481,2.306574345,2.519430637,3.099058867,2.974655628,3.763248205,2.984679699,3.027181625,3.168665886,3.141618252,3.213946819,2.34736371,2.892952442,2.632299185,2.660063028,3.175523043,2.714007378,2.835656404,3.011663675,3.069756269,3.304791689,3.246849298,3.097014666,3.169728279,2.712147474,3.199009657,2.876737833,3.302693367,3.192326784,3.335156441,2.963839293,3.150709391,2.808799267,2.918884754,2.969246387,3.079741716
TPX2,2.34656167,2.468454123,2.284027576,2.42230916,2.672276258,2.566990852,2.578178167,2.121775389,2.638638258,2.418616533,2.19649601,2.706231117,1.931770325,1.830788016,1.678140879,1.908743262,2.545512915,2.540729761,2.560912132,2.487609863,2.580821991,2.667234421,3.012870789,2.726216555,1.891284227,2.21057272,2.370191097,2.076451063,2.886864424,2.148640633,2.418575764,2.416105509,2.597066641,2.690751076,2.653869152,2.69173336,2.632279634,2.110363245,2.584537745,2.343060732,2.683813572,2.839588642,2.585617542,2.601178885,2.745263815,2.205827713,2.366280317,2.49711895,2.507581472
UBE2C,2.767335176,2.850822926,2.836161375,2.931053877,3.251695871,3.057203531,3.462446928,2.646164656,3.484051704,2.92592454,2.702339411,3.090491295,2.399113655,2.409059763,2.328642845,2.465978146,2.978030682,2.999894857,3.073236465,3.026676178,3.030230999,3.045050859,3.45262742,3.249082804,2.484461784,2.758146763,2.786582232,2.724128962,3.296648741,2.703441858,3.006650925,2.793308496,2.93959856,3.174704313,3.157289743,3.063675642,3.305297375,2.642849207,3.18001771,2.833823919,3.22771883,3.205502748,3.182106972,3.052673101,3.326673508,2.793526649,2.813063622,3.339410067,3.09556675
CDC6,1.783623219,2.186882496,2.01321125,2.208487272,2.252234221,2.029126883,2.120432854,1.968056798,2.336902857,2.200027466,1.995681882,2.404370308,1.774271369,1.609363556,1.437413096,1.3240906,2.367994785,2.204850197,3.242180347,1.958937645,2.286188602,2.451654434,1.976561785,2.329354048,1.627195358,1.823492408,1.970325589,1.877826929,2.168886423,1.955965638,1.927774787,2.273412228,2.30137825,3.527039051,1.974851966,2.323087692,2.591413975,1.804896712,2.171621323,1.977253556,2.394996405,2.222534895,2.325845003,2.35713625,2.308002472,2.07251358,2.030055761,2.050572872,2.371679068
CCL20,2.969388723,3.676975965,2.773451567,3.339112043,3.278024197,2.924390554,3.077396393,2.864940405,3.365087986,3.598353148,3.088396072,3.235358953,2.285113335,2.608427525,2.458361149,3.246635675,3.646048069,3.644931316,3.378050089,3.026988983,3.039583921,3.442545891,3.788197517,3.670970678,3.502824306,2.926238775,2.968364954,2.971945763,3.576359749,2.580361605,2.23619318,3.867567301,3.388035536,2.930835009,2.925589085,3.458431244,3.181489706,2.810422182,2.689140797,3.397927284,4.063742638,3.105943441,3.875812292,3.789777994,2.898537874,2.950301886,3.008983374,2.979408026,3.764000893
CDKN2A,1.808692932,2.26918745,1.698699713,2.290129662,2.951934338,2.467948675,2.702198505,2.074791908,1.735204577,1.678988695,2.231040478,1.66318047,1.77219677,1.689718604,1.636276245,1.704891205,1.778632045,1.664525509,1.910207748,2.230663538,1.889062524,1.751642108,2.498311996,1.512706995,1.728629589,1.873248816,1.720708609,1.817796946,2.407043219,2.12899828,2.138576508,2.077849627,1.711122274,1.70716095,3.158557415,1.687013865,2.311739445,1.820621848,2.991947889,1.909814596,1.647503972,1.92229867,2.157248735,1.962374568,1.805589318,1.8604846,1.725416899,1.938584328,1.98232317
TRIB3,1.654593587,2.016518593,1.686266422,2.27400589,2.566741705,2.409023046,2.417892933,1.640098691,1.880425692,2.217776537,1.880691171,2.166542053,2.031803846,1.568681479,1.579166651,1.661206245,2.405807257,1.745563388,2.34019351,2.089343786,1.762836814,2.350118637,2.53858161,2.597932339,1.828983545,1.631626248,2.057099581,1.816228628,2.98382616,1.791163683,2.155605316,2.328719854,2.530691624,2.443499804,2.408596516,2.94743824,2.906329393,1.813277721,2.266032696,2.111572504,2.37750864,2.242304325,1.755376577,2.776530504,2.313906193,1.810241461,1.95642674,2.643527031,2.67466712
TNFRSF11B,1.43593502,1.623671532,1.686266184,1.435573459,2.455628395,1.913054109,1.53703475,1.60239172,2.015752077,1.795574307,2.47518611,1.583177328,1.631807089,1.660594702,1.475484371,1.104206681,3.116139174,1.020994663,1.665501833,2.669810295,1.560865521,1.112749815,2.299045563,2.542902231,2.246538162,1.3918854,1.147734046,1.463660836,2.792353392,2.114297628,2.528963089,1.181833863,1.250024676,1.42860651,2.748931885,1.66838026,2.665079832,1.737721443,2.753203869,1.572224855,2.513901472,1.08187294,1.573580742,1.964585662,2.332919836,1.742081046,1.599939823,2.223096371,2.946017981
COL9A3,1.346666932,1.425951123,1.506512523,1.174742818,2.685662508,2.990611315,2.767163515,1.565707922,1.941722035,2.061202049,1.983700752,1.277446985,1.441890597,1.523497701,1.501229167,1.682727337,1.773366809,1.325300574,1.452216029,1.80320847,1.578205705,1.188894153,1.573256254,2.186971426,1.720611811,1.582551956,1.651731491,1.743957996,2.882194757,1.825274587,1.557602286,1.562735319,1.424955368,1.648754239,2.013179064,2.025313139,2.623351097,1.650105596,1.69457829,1.768880486,2.258070946,1.160350204,1.497941852,1.833264589,1.632384896,1.660893202,1.389893413,2.676475763,1.778618217
ETV4,1.800549507,1.860119462,1.810828686,1.739132762,2.107749224,1.859728456,1.857129574,1.815958619,2.220278978,2.087822437,1.816245437,1.817365408,1.837240815,1.941828012,1.656173348,1.689800382,2.205626011,1.72685349,1.876097322,1.863331795,1.866514802,2.10253191,1.792856097,2.214619637,1.772457719,1.7716856,1.808806777,1.77131772,2.377849817,1.720540166,1.996057034,1.751960635,1.777093053,2.03276515,1.663632631,1.731519699,2.675933123,1.634498954,2.024661303,1.737344742,2.082573414,1.736457705,1.720500112,1.982833982,2.338876486,1.762556791,1.67655766,2.237286568,2.207197666
SLC34A2,1.534459114,1.285350561,1.414319634,1.503572345,1.254764438,1.319219708,1.33184731,1.270973921,1.19734323,1.220052361,1.225849032,1.160789967,1.133329391,1.292285681,1.213612676,1.170355201,1.321805,1.275897264,1.173861384,1.285350561,1.284348011,1.229084134,1.278845549,1.286274433,1.175362349,1.374892235,1.345190763,1.297570229,1.195334673,1.269271255,1.161890507,1.100510836,1.230049133,1.163346648,1.235267282,1.608545661,1.203916192,1.200848699,1.518638849,1.274470687,1.979785204,1.070607424,1.218846083,1.668042779,1.368235469,1.198708892,1.354945302,1.413197994,1.191166997
HPN,1.619208097,1.64091897,1.526335239,1.70466733,1.648964763,1.922047257,1.702486038,1.623520136,1.568914771,1.515620947,1.413294792,1.882454872,1.515731215,1.579528689,1.521591902,1.68734479,1.539175987,1.655174613,1.638928652,1.626222491,1.696148872,1.623966217,2.467787981,1.5661062,1.807613254,1.66934526,1.662258506,1.577790022,1.663706899,1.493858695,1.538849115,1.576984167,1.481947541,1.744162083,1.522949696,1.633212328,1.54367733,1.432810664,1.86378479,1.423030496,1.879978418,1.656761646,1.642718077,1.645760536,1.667661667,1.645044565,1.55434525,1.584574938,1.61453414
MAGEA12,1.013110399,2.211446047,0.962896228,0.985398233,3.101268053,2.84165287,3.12767458,0.880573869,2.136456013,0.998037279,0.943191707,0.93939817,0.884396017,0.895264447,2.024331331,0.972529113,2.994569778,1.27416873,0.939290643,0.970303357,1.61041081,1.077149749,2.879210711,0.988405764,0.982143164,0.888595104,1.62546134,0.937701166,0.943443358,1.812313795,1.005779386,1.012852788,0.969754636,1.016065717,2.960534334,3.208359718,3.397225857,0.929801285,3.283514977,0.868459463,0.930180848,0.933139145,1.048613906,3.248998642,1.751220703,0.844761193,0.952492654,3.008227587,2.372704983
PTK7,1.733180881,1.859174252,1.841294885,1.902994752,1.918933153,2.197745562,2.174994707,1.877833247,1.936457992,2.198607445,1.882851362,1.772839665,1.875205636,1.784100533,1.901299119,1.781298876,1.825721979,2.051318645,2.351499081,2.057099581,1.686594605,2.255136967,2.096379519,2.24555397,1.8082968,2.056585073,1.92547965,1.768681526,2.543709993,2.219346285,1.981053352,2.15466094,1.873237729,2.113052607,1.947055697,1.978848696,2.031130075,2.413079023,1.890971065,1.7390064,2.169763088,1.89717865,1.885733843,1.96191299,2.175232172,1.900853872,2.179653645,2.056336641,1.862499118
KIF12,1.840984583,1.729138494,1.779916644,1.698890448,1.728594065,1.824238181,1.84319818,1.818075418,1.83518517,1.724511147,1.751148701,1.826072097,1.69201076,1.794020176,1.596585393,1.674318314,1.669338942,1.816904783,1.907691479,1.704843998,1.667343378,1.691926241,1.870025396,1.787168384,1.732606769,1.723674297,1.746345401,1.707261205,1.805895209,1.547902584,1.808918476,1.629411221,1.587597489,1.79208374,1.71234405,1.673981071,1.835947633,1.654480696,1.76200521,1.667564034,1.778435826,1.652184486,1.857428908,1.909421444,1.678274751,1.619521737,1.710594177,1.697734237,1.751580119
PLEKHG6,2.159846306,1.683378935,2.038445234,1.841246367,1.885707617,1.927572966,1.943262696,2.03312254,2.051373482,1.950822473,2.067949533,2.215858221,1.736850619,2.07533145,1.678254247,1.784643054,2.21821475,2.007688999,2.344784975,1.986141324,2.039655209,1.85404861,2.366433382,1.723009586,1.953730345,1.832020044,1.960761905,1.842227459,1.978936553,1.795685172,1.969416261,2.01623106,1.720812082,2.120026112,1.938696623,1.855026841,2.608989,1.967579961,2.042318106,1.850172281,1.945296168,2.300230026,2.305943012,2.410887003,2.147586584,2.000545502,2.041112661,2.072897673,2.512867451
DACT2,1.474876642,1.529116273,1.462170124,1.523094893,1.506443858,1.631976604,1.526671886,1.410125971,2.136668444,1.501554251,1.41312027,1.412666678,1.40007937,1.412883997,1.31682682,1.318258762,1.365246892,1.521825552,1.452765942,1.395236015,1.431882501,1.465605855,1.740695715,1.533832788,1.430593014,1.367383838,1.460919261,1.465738535,1.957996845,1.343287945,1.371770144,1.411470652,1.42045486,1.32126224,1.560403943,1.421421766,1.38619256,1.437153578,1.357545614,1.538633823,1.546623468,1.388555884,1.36339736,1.452359557,1.899076939,1.40538919,1.445646286,1.35383904,1.441871643
STX1A,1.935089707,1.940286398,1.90563035,1.943536878,1.992883801,1.871667504,1.955772042,1.962472439,1.973816991,1.97367847,1.917001486,2.029873848,1.877970457,1.973167896,1.900005698,1.85912478,2.124065638,1.932160974,1.965363741,2.409045219,1.909879088,1.923018813,2.025742054,1.972015977,1.970464706,1.863736272,1.991892576,1.85631144,2.041202784,1.897300601,2.088841915,1.894660115,1.994946241,1.988069534,2.210273504,1.843655825,2.065522671,1.933084011,2.02022171,1.844180465,2.006128311,1.917161584,1.975237131,1.921630025,1.990100026,2.007691622,1.909656286,1.967394471,1.966684699
SALL4,1.592754245,1.614113808,1.743255615,1.704399824,1.980044961,2.425051928,2.393572807,1.545991302,1.662365675,1.791747093,1.772388697,1.824024439,1.671287537,1.71382153,1.613708019,1.551258206,1.5600425,1.726933241,1.812544346,1.936294436,1.541424751,1.773126602,2.067363262,1.926136255,1.671395302,1.600818157,1.677300692,1.570814013,2.494487524,1.730441809,1.887212992,1.700786114,1.687574744,1.802527308,1.568651915,1.80023253,2.286371946,1.683001399,1.74023366,1.479608774,1.822343111,1.538166046,1.680810809,1.840055227,1.67769444,1.693039417,1.757085919,1.865448833,2.411484957
TDRKH,1.415416837,1.523027897,1.291578889,1.428581238,2.332087994,1.944962025,2.094828367,1.4911865,1.84685874,1.472495675,1.401845217,1.908806801,1.659785271,1.408172488,1.744376063,1.443053484,1.466253042,1.334289908,1.727904916,1.454179525,1.645460367,1.570513487,1.765338659,1.5194453,1.254670739,1.485934258,1.590901971,1.392660737,1.782955289,1.451296091,1.804119945,1.436788797,1.500528932,1.693258524,1.999548078,1.781878114,2.11983037,1.460993886,2.032326937,1.791883469,1.551135659,1.91443944,1.714759588,1.80743742,1.193576097,1.502485275,1.455417156,1.84758687,2.115731239
ZNF117,1.42124784,1.935221314,1.543429017,1.529455185,1.489653349,1.637651682,1.970727205,1.790225625,1.471596837,1.866747499,1.685923219,1.795756459,1.879541278,1.815052152,2.083428144,2.02353549,1.811187625,1.513418674,1.699504495,1.500961661,1.693531632,1.451564193,1.921957016,1.495207787,1.787099719,2.087181568,1.54790318,1.829726458,2.160069227,1.848681211,2.242879868,1.619113326,1.402658105,1.455831528,1.907754421,1.136670351,2.25448823,1.788855672,1.713292003,1.712491035,2.221343756,1.532654881,1.53393352,1.280855536,2.191230536,1.742289305,1.607217908,1.876868844,1.620422482
PROC,1.607321024,1.421814322,1.362133861,1.437751651,1.265978098,1.470995665,1.626515031,1.439579844,1.54892087,1.461067677,1.409021974,1.430846691,1.383130193,1.509226918,1.6638515,1.378333211,1.40432775,1.353974581,1.633665681,2.090373039,1.559056044,1.48076582,2.061588526,1.38253963,1.808773398,1.615939498,1.416481018,1.498813272,1.320665836,1.517506957,1.424651623,1.312364101,1.367521763,1.430771589,2.216716766,1.177213311,1.622656107,1.26284039,1.473073483,1.401902795,1.58553195,1.979941607,1.277585268,1.653914213,1.435531735,1.34173739,1.649424314,1.695012093,1.494936109
